tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3399,19:16.7,15:56.6,237,E 11 St & 2 Ave,40.73047309,-73.98672378,533,Broadway & W 38 St,40.75299641,-73.98721619,37272,Subscriber,1999,1
1118,19:30.1,38:08.6,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,3329,Degraw St & Smith St,40.6829151,-73.99318208,40351,Customer,1989,1
1262,19:48.2,40:50.3,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3287,W 87 St & West End Ave,40.789622,-73.97757,33872,Subscriber,1994,1
1382,20:26.0,43:28.3,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,39441,Subscriber,1980,1
354,20:41.3,26:35.7,250,Lafayette St & Jersey St,40.72456089,-73.99565293,301,E 2 St & Avenue B,40.72217444,-73.98368779,29967,Subscriber,1986,1
215,20:44.3,24:19.8,257,Lispenard St & Broadway,40.71939226,-74.00247214,412,Forsyth St & Canal St,40.7158155,-73.99422366,28236,Subscriber,1984,1
479,23:07.9,31:07.4,237,E 11 St & 2 Ave,40.73047309,-73.98672378,536,1 Ave & E 30 St,40.74144387,-73.97536082,36387,Subscriber,1993,1
180,23:21.1,26:21.9,3718,E 11 St & Avenue B,40.72746421,-73.97950418,301,E 2 St & Avenue B,40.72217444,-73.98368779,40736,Subscriber,1998,1
240,24:05.8,28:06.6,331,Pike St & Monroe St,40.71173107,-73.99193043,311,Norfolk St & Broome St,40.7172274,-73.98802084,40873,Subscriber,1995,1
381,24:09.9,30:31.1,2000,Front St & Washington St,40.70255088,-73.98940236,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,29006,Subscriber,1989,1
628,25:25.3,35:54.1,486,Broadway & W 29 St,40.7462009,-73.98855723,237,E 11 St & 2 Ave,40.73047309,-73.98672378,32317,Subscriber,1990,1
697,25:34.5,37:12.5,358,Christopher St & Greenwich St,40.73291553,-74.00711384,489,10 Ave & W 28 St,40.75066386,-74.00176802,40206,Subscriber,1996,1
246,25:41.1,29:47.7,3403,4 Ave & 9 St,40.6705135,-73.98876585,3404,7 St & 5 Ave,40.6704922,-73.98541675,34126,Subscriber,2001,1
208,26:07.4,29:36.2,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3492,E 118 St & Park Ave,40.8005385,-73.9419949,30428,Subscriber,1993,1
830,26:55.3,40:46.1,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,30561,Subscriber,1995,1
596,27:10.5,37:07.0,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,33650,Subscriber,1987,1
179,28:42.4,31:41.9,173,Broadway & W 49 St,40.76068327,-73.98452729,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,40686,Subscriber,1988,2
2272,29:28.3,07:21.1,505,6 Ave & W 33 St,40.74901271,-73.98848395,477,W 41 St & 8 Ave,40.75640548,-73.9900262,36484,Subscriber,1986,2
308,29:49.7,34:58.0,391,Clark St & Henry St,40.69760127,-73.99344559,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,16101,Customer,1993,1
170,30:15.5,33:05.5,339,Avenue D & E 12 St,40.72580614,-73.97422494,411,E 6 St & Avenue D,40.72228087,-73.97668709,41779,Subscriber,1983,1
727,30:37.6,42:45.0,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,291,Madison St & Montgomery St,40.713126,-73.984844,37303,Subscriber,1971,1
491,31:21.9,39:33.0,3259,9 Ave & W 28 St,40.74937024,-73.99923384,402,Broadway & E 22 St,40.7403432,-73.98955109,39544,Subscriber,1973,2
246,33:40.8,37:47.7,411,E 6 St & Avenue D,40.72228087,-73.97668709,410,Suffolk St & Stanton St,40.72066442,-73.98517977,37065,Subscriber,1983,1
255,33:50.4,38:06.0,310,State St & Smith St,40.68926942,-73.98912867,390,Duffield St & Willoughby St,40.69221589,-73.9842844,21040,Subscriber,1991,1
523,34:08.3,42:52.1,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,40284,Subscriber,1962,1
248,34:16.0,38:24.4,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,3859,Lorimer St & Calyer St,40.72795,-73.95414,26056,Subscriber,1970,1
2328,34:20.8,13:08.9,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,3551,3 Ave & E 112 St,40.795508,-73.941606,36328,Subscriber,1988,2
273,34:21.2,38:54.8,3674,Jay St & York St,40.70140317,-73.9867267,391,Clark St & Henry St,40.69760127,-73.99344559,17199,Subscriber,1994,1
258,34:22.1,38:40.3,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,3859,Lorimer St & Calyer St,40.72795,-73.95414,32743,Subscriber,1977,2
123,34:47.9,36:51.4,3785,W 42 St & 6 Ave,40.75492,-73.98455,477,W 41 St & 8 Ave,40.75640548,-73.9900262,29776,Subscriber,1987,1
598,34:48.1,44:47.0,432,E 7 St & Avenue A,40.72621788,-73.98379855,254,W 11 St & 6 Ave,40.73532427,-73.99800419,38598,Subscriber,1992,2
397,34:53.7,41:31.2,311,Norfolk St & Broome St,40.7172274,-73.98802084,532,S 5 Pl & S 5 St,40.710451,-73.960876,37088,Subscriber,1989,1
549,35:43.0,44:52.8,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3467,W Broadway & Spring St,40.72494672,-74.00165856,33041,Subscriber,1975,1
836,36:47.7,50:43.9,479,9 Ave & W 45 St,40.76019252,-73.9912551,454,E 51 St & 1 Ave,40.75455731,-73.96592976,41594,Subscriber,1962,1
452,37:39.5,45:12.4,499,Broadway & W 60 St,40.76915505,-73.98191841,3226,W 82 St & Central Park West,40.78275,-73.97137,28841,Subscriber,1988,1
505,38:04.9,46:30.0,474,5 Ave & E 29 St,40.7451677,-73.98683077,2003,1 Ave & E 18 St,40.73381219,-73.98054421,33258,Subscriber,1990,1
785,40:23.3,53:28.3,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,492,W 33 St & 7 Ave,40.75019995,-73.99093085,40960,Subscriber,1969,1
475,40:31.5,48:27.4,3617,28 Ave & 35 St,40.7671,-73.9169858,3600,31 Ave & Steinway St,40.7611488,-73.9170071,35163,Subscriber,1992,1
1589,41:06.4,07:35.5,307,Canal St & Rutgers St,40.71427487,-73.98990025,3116,Huron St & Franklin St,40.73266,-73.95826,15720,Subscriber,1973,2
278,41:46.9,46:25.0,471,Grand St & Havemeyer St,40.71286844,-73.95698119,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,34137,Subscriber,1986,2
699,42:36.2,54:16.1,499,Broadway & W 60 St,40.76915505,-73.98191841,3287,W 87 St & West End Ave,40.789622,-73.97757,16142,Subscriber,1997,2
235,43:17.4,47:13.4,3815,E 51 St & 2 Ave,40.755293,-73.967641,305,E 58 St & 3 Ave,40.76095756,-73.96724467,35001,Subscriber,1986,1
773,43:53.2,56:46.3,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,27416,Subscriber,1992,1
1102,44:25.5,02:48.4,261,Johnson St & Gold St,40.69474881,-73.98362464,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,40433,Subscriber,1987,0
324,44:32.8,49:57.7,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,21528,Subscriber,1995,2
247,44:50.3,48:57.8,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,3314,W 95 St & Broadway,40.7937704,-73.971888,39646,Subscriber,1988,1
257,45:21.7,49:39.4,505,6 Ave & W 33 St,40.74901271,-73.98848395,465,Broadway & W 41 St,40.75513557,-73.98658032,15800,Subscriber,1984,1
467,46:00.3,53:47.8,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3746,6 Ave & Broome St,40.72430832,-74.00473036,30114,Subscriber,1994,1
596,46:22.6,56:19.5,485,W 37 St & 5 Ave,40.75038009,-73.98338988,483,E 12 St & 3 Ave,40.73223272,-73.98889957,40659,Subscriber,1982,1
1078,46:41.8,04:40.1,116,W 17 St & 8 Ave,40.74177603,-74.00149746,355,Bayard St & Baxter St,40.71602118,-73.99974372,33048,Subscriber,1965,2
557,46:48.4,56:06.1,489,10 Ave & W 28 St,40.75066386,-74.00176802,346,Bank St & Hudson St,40.73652889,-74.00618026,31982,Subscriber,1981,2
728,46:51.6,59:00.5,482,W 15 St & 7 Ave,40.73935542,-73.99931783,2003,1 Ave & E 18 St,40.73381219,-73.98054421,38855,Subscriber,1995,1
145,47:50.7,50:15.7,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,16020,Subscriber,1983,1
496,48:01.9,56:18.5,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,28595,Customer,1992,0
182,48:09.3,51:12.1,265,Stanton St & Chrystie St,40.72229346,-73.99147535,410,Suffolk St & Stanton St,40.72066442,-73.98517977,16771,Subscriber,1976,1
141,48:09.9,50:31.8,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,40769,Subscriber,1993,2
130,48:20.7,50:30.7,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,33129,Subscriber,1985,1
264,48:28.4,52:53.0,3733,Avenue C & E 18 St,40.730563,-73.973984,411,E 6 St & Avenue D,40.72228087,-73.97668709,36559,Subscriber,1997,1
287,49:17.1,54:04.2,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15502,Subscriber,1966,1
157,49:21.9,51:59.7,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,529,W 42 St & 8 Ave,40.7575699,-73.99098507,39441,Subscriber,1980,1
1237,49:33.9,10:11.0,3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,3879,Broadway & Madison St,40.68822,-73.91966,19605,Subscriber,1992,1
1122,49:37.3,08:20.2,385,E 55 St & 2 Ave,40.75797322,-73.96603308,297,E 15 St & 3 Ave,40.734232,-73.986923,33775,Subscriber,1950,1
566,50:43.4,00:10.0,173,Broadway & W 49 St,40.76068327,-73.98452729,526,E 33 St & 5 Ave,40.74765947,-73.98490707,21376,Subscriber,1992,2
199,50:53.0,54:12.1,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3092,Berry St & N 8 St,40.7190095,-73.95852515,16078,Subscriber,1951,2
986,51:20.3,07:46.4,3452,Bayard St & Leonard St,40.71915572,-73.94885391,3122,48 Ave & 5 St,40.74436329,-73.95587325,34278,Subscriber,1992,1
705,52:23.8,04:09.7,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,494,W 26 St & 8 Ave,40.74734825,-73.99723551,38209,Subscriber,1995,2
385,53:33.6,59:59.5,3737,Stanton St & Norfolk St,40.720747,-73.986274,3737,Stanton St & Norfolk St,40.720747,-73.986274,36262,Subscriber,1991,1
322,53:43.6,59:06.1,3737,Stanton St & Norfolk St,40.720747,-73.986274,3737,Stanton St & Norfolk St,40.720747,-73.986274,31066,Customer,1969,0
215,55:23.6,58:59.6,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3108,Nassau Ave & Russell St,40.72557,-73.94434,31176,Subscriber,1993,1
139,55:31.4,57:51.0,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,3571,Bedford Ave & Bergen St,40.676368,-73.952918,30017,Subscriber,1991,1
373,55:44.0,01:57.6,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,31216,Subscriber,1985,1
928,56:13.4,11:41.9,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,3714,Division Ave & Hooper St,40.70684203,-73.9544354,36876,Subscriber,1975,1
548,56:18.9,05:27.8,434,9 Ave & W 18 St,40.74317449,-74.00366443,486,Broadway & W 29 St,40.7462009,-73.98855723,38339,Subscriber,1990,2
364,56:36.8,02:41.8,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3812,University Pl & E 14 St,40.734814,-73.992085,30264,Subscriber,1990,1
1052,57:23.8,14:56.0,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,361,Allen St & Hester St,40.71605866,-73.99190759,41878,Subscriber,1988,1
218,57:32.6,01:11.5,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,33141,Subscriber,1984,1
930,57:34.8,13:05.4,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3898,E 63 St & 3 Ave,40.763954,-73.9646,37422,Subscriber,1991,1
305,58:04.9,03:09.9,297,E 15 St & 3 Ave,40.734232,-73.986923,507,E 25 St & 2 Ave,40.73912601,-73.97973776,31111,Subscriber,1997,1
353,58:12.5,04:06.4,3711,E 13 St & Avenue A,40.72966729,-73.98067966,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,36534,Subscriber,1961,1
631,58:27.4,08:58.9,453,W 22 St & 8 Ave,40.74475148,-73.99915362,487,E 20 St & FDR Drive,40.73314259,-73.97573881,41654,Subscriber,1989,2
256,58:48.2,03:04.4,513,W 56 St & 10 Ave,40.768254,-73.988639,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,36155,Subscriber,1983,1
229,59:07.3,02:57.0,410,Suffolk St & Stanton St,40.72066442,-73.98517977,394,E 9 St & Avenue C,40.72521311,-73.97768752,16771,Subscriber,1994,2
561,59:40.4,09:02.3,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,28635,Customer,1969,0
608,59:54.6,10:03.1,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,14912,Subscriber,1980,1
753,00:31.6,13:04.7,505,6 Ave & W 33 St,40.74901271,-73.98848395,480,W 53 St & 10 Ave,40.76669671,-73.99061728,41452,Subscriber,1989,1
1677,01:07.3,29:04.6,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,19029,Subscriber,1994,1
556,02:03.5,11:20.3,439,E 4 St & 2 Ave,40.7262807,-73.98978041,502,Henry St & Grand St,40.714211,-73.981095,38880,Subscriber,1990,1
723,02:25.7,14:28.9,411,E 6 St & Avenue D,40.72228087,-73.97668709,531,Forsyth St & Broome St,40.71893904,-73.99266288,28341,Subscriber,1954,1
374,02:35.3,08:49.8,526,E 33 St & 5 Ave,40.74765947,-73.98490707,489,10 Ave & W 28 St,40.75066386,-74.00176802,36388,Subscriber,1982,1
214,04:18.8,07:53.3,2003,1 Ave & E 18 St,40.73381219,-73.98054421,174,E 25 St & 1 Ave,40.7381765,-73.97738662,39815,Subscriber,1994,1
207,04:29.7,07:57.4,3809,W 55 St & 6 Ave,40.763189,-73.978434,423,W 54 St & 9 Ave,40.76584941,-73.98690506,28098,Subscriber,1993,1
292,04:56.6,09:49.0,478,11 Ave & W 41 St,40.76030096,-73.99884222,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,41046,Subscriber,1994,1
302,05:18.0,10:20.5,3597,43 St & Broadway,40.7577284,-73.9166368,3593,31 St & Broadway,40.761584,-73.925921,15679,Subscriber,1982,1
146,07:49.8,10:16.7,361,Allen St & Hester St,40.71605866,-73.99190759,331,Pike St & Monroe St,40.71173107,-73.99193043,40225,Subscriber,1985,1
92,08:07.5,09:40.0,3244,University Pl & E 8 St,40.73143724,-73.99490342,3812,University Pl & E 14 St,40.734814,-73.992085,37416,Subscriber,2001,1
176,08:28.7,11:24.7,483,E 12 St & 3 Ave,40.73223272,-73.98889957,326,E 11 St & 1 Ave,40.72953837,-73.98426726,37121,Subscriber,1982,1
854,08:30.7,22:45.7,3786,Division St & Bowery,40.714193,-73.996732,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,28162,Subscriber,1985,1
1719,08:54.5,37:33.6,505,6 Ave & W 33 St,40.74901271,-73.98848395,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,37498,Subscriber,1981,1
1619,09:07.9,36:07.4,426,West St & Chambers St,40.71754834,-74.01322069,536,1 Ave & E 30 St,40.74144387,-73.97536082,37191,Subscriber,1999,1
1542,09:22.2,35:04.6,477,W 41 St & 8 Ave,40.75640548,-73.9900262,486,Broadway & W 29 St,40.7462009,-73.98855723,36555,Subscriber,1986,2
446,09:33.9,17:00.2,3467,W Broadway & Spring St,40.72494672,-74.00165856,293,Lafayette St & E 8 St,40.73020661,-73.99102628,41484,Subscriber,1975,1
382,10:35.0,16:57.3,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,35096,Subscriber,1981,1
1612,10:59.4,37:51.5,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3327,3 Ave & E 100 St,40.7877214,-73.94728331,32289,Subscriber,1974,1
601,11:16.0,21:17.2,503,E 20 St & Park Ave,40.73827428,-73.98751968,212,W 16 St & The High Line,40.74334935,-74.00681753,28377,Subscriber,1979,1
344,13:38.9,19:23.2,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,3524,19 St & 24 Ave,40.7774552,-73.9225403,29418,Customer,2000,1
2854,14:16.3,01:51.0,3551,3 Ave & E 112 St,40.795508,-73.941606,3425,2 Ave & E 104 St,40.7892105,-73.94370784,36328,Subscriber,1988,2
331,14:34.1,20:05.7,3674,Jay St & York St,40.70140317,-73.9867267,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,16835,Subscriber,1989,1
1007,14:37.2,31:24.3,529,W 42 St & 8 Ave,40.7575699,-73.99098507,448,W 37 St & 10 Ave,40.75660359,-73.9979009,39441,Subscriber,1980,1
804,15:05.5,28:29.7,3759,Irving Ave & Jefferson St,40.70538,-73.92535,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,34104,Subscriber,1987,1
527,15:34.9,24:22.0,3884,Centre St & Seneca Ave,40.69969,-73.9022,3888,Woodward Ave & Harman St,40.70793,-73.91092,28836,Subscriber,1985,1
527,15:40.8,24:28.4,3884,Centre St & Seneca Ave,40.69969,-73.9022,3888,Woodward Ave & Harman St,40.70793,-73.91092,33427,Subscriber,1985,2
358,16:36.3,22:34.5,3758,George St & Wilson Ave,40.702997,-73.92997,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,38713,Subscriber,1988,1
367,17:19.6,23:26.8,302,Avenue D & E 3 St,40.72082834,-73.97793172,432,E 7 St & Avenue A,40.72621788,-73.98379855,41347,Subscriber,1991,1
903,17:44.8,32:48.5,442,W 27 St & 7 Ave,40.746647,-73.993915,3435,Grand St & Elizabeth St,40.718822,-73.99596,33373,Subscriber,1999,1
650,17:51.1,28:42.0,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,41489,Subscriber,1960,1
1087,19:02.4,37:09.6,285,Broadway & E 14 St,40.73454567,-73.99074142,3656,E 2 St & Avenue A,40.72307749,-73.98583621,39783,Subscriber,1998,1
522,19:06.8,27:49.6,401,Allen St & Rivington St,40.72019576,-73.98997825,483,E 12 St & 3 Ave,40.73223272,-73.98889957,36474,Subscriber,1996,2
688,20:12.0,31:40.1,3409,Bergen St & Smith St,40.6867443,-73.99063168,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,36807,Subscriber,1991,2
374,20:42.1,26:57.0,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3711,E 13 St & Avenue A,40.72966729,-73.98067966,35618,Subscriber,1977,1
361,21:28.3,27:30.1,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,29632,Subscriber,1980,1
328,21:51.7,27:20.6,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3140,1 Ave & E 78 St,40.77140426,-73.9535166,28218,Subscriber,1990,1
476,22:30.1,30:26.7,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,30043,Customer,1992,0
446,23:08.0,30:34.7,3812,University Pl & E 14 St,40.734814,-73.992085,368,Carmine St & 6 Ave,40.73038599,-74.00214988,33848,Subscriber,1957,2
628,23:34.7,34:03.7,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3707,Lexington Ave & E 26 St,40.741459,-73.983293,36556,Subscriber,1989,1
213,23:39.7,27:13.0,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,3141,1 Ave & E 68 St,40.76500525,-73.95818491,41270,Customer,1969,0
195,23:47.2,27:02.2,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,3141,1 Ave & E 68 St,40.76500525,-73.95818491,31366,Subscriber,1998,1
270,23:52.9,28:23.3,316,Fulton St & William St,40.70955958,-74.00653609,3002,South End Ave & Liberty St,40.711512,-74.015756,38440,Subscriber,1999,1
1107,24:00.1,42:27.5,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,311,Norfolk St & Broome St,40.7172274,-73.98802084,33131,Subscriber,1977,1
480,24:47.2,32:47.2,472,E 32 St & Park Ave,40.7457121,-73.98194829,455,1 Ave & E 44 St,40.75001986,-73.96905301,19973,Subscriber,1991,1
258,25:48.3,30:06.5,297,E 15 St & 3 Ave,40.734232,-73.986923,223,W 13 St & 7 Ave,40.73781509,-73.99994661,29382,Subscriber,1992,1
282,26:18.1,31:00.3,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,31597,Subscriber,1969,0
799,28:51.6,42:11.2,304,Broadway & Battery Pl,40.70463334,-74.01361706,3467,W Broadway & Spring St,40.72494672,-74.00165856,17315,Customer,1995,1
1556,32:00.5,57:56.8,448,W 37 St & 10 Ave,40.75660359,-73.9979009,472,E 32 St & Park Ave,40.7457121,-73.98194829,36412,Subscriber,1980,1
539,32:04.0,41:03.6,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3733,Avenue C & E 18 St,40.730563,-73.973984,29709,Subscriber,1995,1
770,32:08.1,44:58.9,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,3620,11 St & 43 Ave,40.7519071,-73.9479119,28446,Subscriber,1991,1
276,32:17.0,36:53.1,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,35794,Subscriber,1972,1
154,33:27.2,36:02.1,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,37846,Subscriber,1996,1
187,34:13.6,37:21.3,3593,31 St & Broadway,40.761584,-73.925921,3592,Crescent St & Broadway,40.7633589,-73.9286471,15679,Subscriber,1989,1
637,34:21.9,44:59.0,3324,3 Ave & 14 St,40.6685455,-73.99333264,3676,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,19159,Subscriber,1981,1
1831,35:17.8,05:49.4,486,Broadway & W 29 St,40.7462009,-73.98855723,3799,6 Ave & W 34 St,40.74964,-73.98805,36555,Subscriber,1986,2
412,35:30.6,42:22.8,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,293,Lafayette St & E 8 St,40.73020661,-73.99102628,29349,Subscriber,1989,1
1074,37:20.0,55:14.7,405,Washington St & Gansevoort St,40.739323,-74.008119,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,40469,Subscriber,1997,1
737,37:56.9,50:14.3,368,Carmine St & 6 Ave,40.73038599,-74.00214988,150,E 2 St & Avenue C,40.7208736,-73.98085795,18198,Subscriber,1985,1
332,38:57.0,44:29.2,388,W 26 St & 10 Ave,40.74971775,-74.00295035,3799,6 Ave & W 34 St,40.74964,-73.98805,37042,Subscriber,1991,1
176,39:14.2,42:10.5,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,40214,Subscriber,1975,1
163,39:35.9,42:19.5,432,E 7 St & Avenue A,40.72621788,-73.98379855,3711,E 13 St & Avenue A,40.72966729,-73.98067966,30471,Subscriber,1992,1
332,39:48.3,45:20.6,497,E 17 St & Broadway,40.73704984,-73.99009296,453,W 22 St & 8 Ave,40.74475148,-73.99915362,29683,Subscriber,1989,1
985,39:52.2,56:17.6,3737,Stanton St & Norfolk St,40.720747,-73.986274,280,E 10 St & 5 Ave,40.73331967,-73.99510132,36262,Subscriber,1997,1
934,39:53.9,55:28.3,3085,Roebling St & N 4 St,40.71469,-73.95739,350,Clinton St & Grand St,40.71559509,-73.9870295,19098,Subscriber,1984,1
451,40:41.6,48:12.8,3737,Stanton St & Norfolk St,40.720747,-73.986274,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31066,Subscriber,1996,2
213,40:43.0,44:16.2,3714,Division Ave & Hooper St,40.70684203,-73.9544354,3067,Broadway & Whipple St,40.7016657,-73.9437303,36876,Subscriber,1986,1
247,40:52.9,45:00.2,3737,Stanton St & Norfolk St,40.720747,-73.986274,411,E 6 St & Avenue D,40.72228087,-73.97668709,27946,Subscriber,1990,1
470,41:02.4,48:52.6,3082,Hope St & Union Ave,40.71167351,-73.95141312,3771,McKibbin St & Bogart St,40.706237,-73.933871,28295,Subscriber,1986,1
815,42:09.8,55:45.1,3707,Lexington Ave & E 26 St,40.741459,-73.983293,507,E 25 St & 2 Ave,40.73912601,-73.97973776,36556,Subscriber,1989,1
227,43:25.1,47:12.2,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,28635,Subscriber,1938,2
263,45:55.5,50:18.5,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3812,University Pl & E 14 St,40.734814,-73.992085,35055,Subscriber,1974,1
188,46:23.0,49:31.8,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,15695,Subscriber,1995,1
233,46:46.2,50:39.7,458,11 Ave & W 27 St,40.751396,-74.005226,494,W 26 St & 8 Ave,40.74734825,-73.99723551,39440,Subscriber,1970,1
331,48:46.4,54:17.6,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,532,S 5 Pl & S 5 St,40.710451,-73.960876,37643,Subscriber,1993,1
1017,49:15.6,06:13.6,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,19014,Subscriber,1984,1
331,50:06.5,55:37.7,3707,Lexington Ave & E 26 St,40.741459,-73.983293,334,W 20 St & 7 Ave,40.74238787,-73.99726235,36885,Subscriber,1991,1
91,50:14.5,51:45.9,289,Monroe St & Classon Ave,40.6845683,-73.95881081,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,17010,Subscriber,1938,2
93,54:18.9,55:52.4,289,Monroe St & Classon Ave,40.6845683,-73.95881081,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,19126,Subscriber,1938,2
374,55:00.1,01:14.6,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,3571,Bedford Ave & Bergen St,40.676368,-73.952918,42037,Subscriber,1972,1
1149,56:38.5,15:47.6,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,412,Forsyth St & Canal St,40.7158155,-73.99422366,33343,Subscriber,1996,1
89,57:12.9,58:42.5,434,9 Ave & W 18 St,40.74317449,-74.00366443,509,9 Ave & W 22 St,40.7454973,-74.00197139,32294,Subscriber,1992,1
